geoid,happiness_index,pct_very_happy,adult_pop
02457,51.31228410395183,22.336532370296414,1560.0
02458,60.13383344411813,31.045411037058052,12817.0
02459,63.33217978928306,35.21116089707239,19017.0
02460,61.100814971089164,32.38293657454386,9204.0
02461,62.62130490015282,34.30245154035881,7430.0
02462,60.035545758303854,31.21471319195177,1569.0
02464,61.20578869534759,32.24438395295426,3193.0
02465,61.952901610507986,33.289463759418005,12415.0
02466,58.99691129806574,29.94555561260281,8434.0
02467,60.043502184697005,30.93114503225019,22626.0
02468,65.50097711709466,38.11740611063073,5713.0
02472,58.323786367709836,28.84344129652968,35392.0
02474,60.01729765679636,30.794323320671324,28551.0
02476,59.92904674021378,30.87150075193668,17757.0
02478,61.81131907377239,33.296089563842784,27286.0
02481,63.43591410238354,35.39625372383552,17280.0
02482,62.32887163972229,34.13169756551285,10710.0
02492,63.35806564428826,35.31636500541251,21359.0
02493,62.98726150331497,35.18027505048983,11851.0
02494,62.52593902401445,34.191726197422646,10732.0
02532,57.31114788868352,27.85522001026989,13411.0
02534,62.968411187272054,35.039701146714165,899.0
02535,61.096188100133915,32.371923633088045,1651.0
02536,58.631297439604815,29.530122659603908,19993.0
02537,60.54231418769208,32.10786095459159,6178.0
02538,57.63023219271289,28.630804021639676,4428.0
02539,57.083556043228,27.661869800028548,5168.0
02540,58.00587841186372,29.282055788678264,8450.0
02542,55.619509226804915,25.878890191936446,793.0
02543,59.42279761823309,30.038939115548107,756.0
02553,55.64774326082754,25.025030683200725,164.0
02554,59.712431187662396,30.57943400362067,13517.0
02556,61.87141355461437,33.41760868357605,3338.0
02557,58.25607685280874,29.62146663939063,2372.0
02558,53.416788753891026,24.235094438145588,2178.0
02559,59.248302591174564,30.293890737090564,3388.0
02561,56.75408818283006,25.669745251636698,712.0
02562,60.3616729542873,31.218402954161505,3204.0
02563,60.787506958268125,32.094648850170636,10070.0
02564,57.73054041168139,30.07154827472791,703.0
02568,55.790740154937,25.978219758519003,8172.0
02571,56.62337812629075,27.388064461730934,10858.0
02575,61.948557650286276,33.506539542878755,3167.0
